མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,
,,851,2,《པེ་》,སུ་འགྲོ་བ།,《སྣར་》,སུ་འགྲོ།,,,
,,852,3,《པེ་》《སྣར་》,གྱིས།,,,,,
,,853,4,《པེ་》《སྣར་》,རྟེན།,,,,,
,,854,5,《པེ་》《སྣར་》,པར།,,,,,
,1001,855,1,《པེ་》《སྣར་》,དང་།,,,,,
,,856,2,《པེ་》《སྣར་》,གྱི།,,,,,
,,857,3,《པེ་》《སྣར་》,བསླུ།,,,,,
,,858,4,《པེ་》《སྣར་》,mའབྲས་བུའི།,,,,,
,1002,859,1,《པེ་》,ཅིང་བ།,,,,,
,,860,2,《པེ་》《སྣར་》,པ།,,,,,
,,861,3,《པེ་》《སྣར་》,པ།,,,,,
,,862,4,《པེ་》《སྣར་》,དྲང་།,,,,,
,,863,5,《པེ་》《སྣར་》,pསྐྱེ་བར།,,,,,
,,864,6,《པེ་》,ན།,,,,,
,,865,7,《པེ་》《སྣར་》,mཉིད།,,,,,
,,866,8,《པེ་》《སྣར་》,mདང་།,,,,,
,,867,9,《ཅོ་》,པ།,,,,,
,1003,868,1,《པེ་》《སྣར་》,mཀྱི།,,,,,
,,869,2,《པེ་》《སྣར་》,mཔའི།,,,,,
,,870,3,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,871,4,《པེ་》《སྣར་》,ལ།,,,,,
,,872,5,《ཅོ་》,ལ།,,,,,
,1004,873,1,《པེ་》《སྣར་》,ཡོད།,,,,,
,,874,2,《པེ་》《སྣར་》,pདེ།,,,,,
,,875,3,《པེ་》《སྣར་》,ཏེ།,,,,,
,1005,876,1,《པེ་》《སྣར་》,ཐོབ།,,,,,
,,877,2,《པེ་》《སྣར་》,ལྟར།,,,,,
,,878,3,《པེ་》,སྦྱིན་སྨྲ།,《སྣར་》,སྤྱིའི་སྨྲ།,,,
,,879,4,《པེ་》《སྣར་》,པ།,,,,,
,,880,5,《པེ་》,ནོ།།,,,,,
,,881,6,《པེ་》《སྣར་》,རྟོགས།,,,,,
,1006,882,1,《པེ་》《སྣར་》,mཔ།,,,,,
,,883,2,《པེ་》,mན།,,,,,
,,884,3,《པེ་》,གྱིས།,,,,,
,,885,4,《པེ་》,ཤེད།,,,,,
,1007,886,1,《པེ་》《སྣར་》,ཡིན།,,,,,
,,887,2,《པེ་》,pསུ།,,,,,
,,888,3,《པེ་》《སྣར་》,སྦྱོར།,,,,,
,,889,4,《པེ་》《སྣར་》,mབ།,,,,,
,,890,5,《པེ་》《སྣར་》,པ།,,,,,
,1008,891,1,《པེ་》《སྣར་》,ལ།,,,,,
,,892,2,《པེ་》《སྣར་》,pརོ།།,,,,,
,,893,3,《ཅོ་》,ཕྱིར།,,,,,
,,894,4,《པེ་》,pཔ།,,,,,
,,895,5,《པེ་》《སྣར་》,mགཞན་དང་།,,,,,
,1009,896,1,《པེ་》《སྣར་》,mདག,,,,,
,,897,2,《པེ་》《སྣར་》,mདེ།,,,,,
,,898,3,《པེ་》,mགཞན་དང་།,,,,,
,,899,4,《སྣར་》,བར།,,,,,
,,900,5,《པེ་》《སྣར་》,པ།,,,,,
,,901,6,《པེ་》,mལ།,,,,,
,,902,7,《པེ་》《སྣར་》,ངོ་།,,,,,
,,903,8,《པེ་》《སྣར་》,བསྟན།,,,,,
,,904,9,《ཅོ་》,རང་།,,,,,
,1010,905,1,《པེ་》《སྣར་》,ན། དངོས་པོ།,,,,,
,,906,2,《པེ་》《སྣར་》,ཉིད་དུ།,,,,,
,,907,3,《པེ་》《སྣར་》,དོན་གཞན་གྱི།,,,,,
,1011,908,1,《པེ་》《སྣར་》,mན།,,,,,
,,909,2,《པེ་》《སྣར་》,བས།,,,,,
,,910,3,《པེ་》《སྣར་》,དེ།,,,,,
,,911,4,《པེ་》《སྣར་》,mདང་།,,,,,
,,912,5,《པེ་》《སྣར་》,mརོ།,,,,,
,1012,913,1,《པེ་》《སྣར་》,བའི།,,,,,
,,914,2,《པེ་》《སྣར་》,pཉིད།,,,,,
,,915,3,《པེ་》《སྣར་》,འདི།,,,,,
,1013,916,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,917,2,《པེ་》《སྣར་》,ན་གཅིག་ནི།,,,,,
,,918,3,《པེ་》《སྣར་》,གྱི།,,,,,
,,919,4,《པེ་》《སྣར་》,མིང་།,,,,,
,,920,5,《པེ་》《སྣར་》,ཡི།,,,,,
,1014,921,1,《པེ་》,པར།,,,,,
,,922,2,《པེ་》《སྣར་》,ནི།,,,,,
,,923,3,《པེ་》《སྣར་》,དེ།,,,,,
,,924,4,《པེ་》《སྣར་》,pདེའི།,,,,,
,,925,5,《པེ་》《སྣར་》,mཔ།,,,,,
,,926,6,《པེ་》《སྣར་》,འཇིག,,,,,
,1015,927,1,《པེ་》《སྣར་》,mཡང་།,,,,,
,,928,2,《པེ་》《སྣར་》,ཡིན།,,,,,
,,929,3,《པེ་》,ངར་བབ།,,,,,
,,930,4,《པེ་》《སྣར་》,ན།,,,,,
,1016,931,1,《པེ་》《སྣར་》,པར།,,,,,
,,932,2,《ཅོ་》,བསྐྱེད།,,,,,
,,933,3,《པེ་》《སྣར་》,pབྱེད་པ་པོ་ཉིད་དང་།,,,,,
,,934,4,《པེ་》《སྣར་》,བྱེད།,,,,,
,,935,5,《པེ་》《སྣར་》,pན།,,,,,
,,936,6,《པེ་》《སྣར་》,གིས།,,,,,
,,937,7,《པེ་》,pཔོ།,,,,,
,,938,8,《པེ་》《སྣར་》,མེད།,,,,,
,1017,939,1,《སྣར་》,དང་།,,,,,
,,940,2,《སྣར་》,pཡིན།,,,,,
,,941,3,《པེ་》《སྣར་》,ན།,,,,,
,,942,4,《པེ་》,དེས།,,,,,
,,943,5,《ཅོ་》,ཉིད།,,,,,
,,944,6,《པེ་》《སྣར་》,pསྤྱི་དང་ཁྱད་པར་དག་གིས་ནི།།,,,,,
,,945,7,《པེ་》《སྣར་》,mདང་།,,,,,
,1018,946,1,《པེ་》《སྣར་》,འགྱུར།,,,,,
,,947,2,《པེ་》《སྣར་》,pབྱ་བ་ཁྱད་པར་རམ།,,,,,
,,948,3,《ཅོ་》,mཔ།,,,,,
,,949,4,《པེ་》《སྣར་》,པའི་དོན་ལ་ནི།,,,,,
,,950,5,《ཅོ་》,པ།,,,,,
,1019,951,1,《པེ་》《སྣར་》,mལ།,,,,,
,,952,2,《པེ་》,སྦྱིན།,,,,,
,,953,3,《པེ་》《སྣར་》,mཔ།,,,,,
,,954,4,《པེ་》,mའཇུག་པར།,,,,,
,,955,5,《པེ་》《སྣར་》,ཏེ།,,,,,
,,956,6,《པེ་》《སྣར་》,སྨྲས་པ།,,,,,
,,957,7,《པེ་》《སྣར་》,pཀྱིས།,,,,,
,,958,8,《པེ་》《སྣར་》,འགྲོ།,,,,,
,,959,9,《པེ་》,ནི།,,,,,
,1020,960,1,《པེ་》《སྣར་》,མིན།,,,,,
,,961,2,《པེ་》《སྣར་》,པར།,,,,,
,1022,962,1,《པེ་》《སྣར་》,mདེ་མེད་ཕྱིན་ན་སྲིད་མ་ཡིན། །ནམ་མཁའི་…...མེད་པར་མི་འགྱུར་བའམ།,,,,,
,,963,2,《སྣར་》,ཕྱིར་ན་སྲིད་མ།,《སྣར་》,ཕྱིར་ན་སྲིད་པར།,,,
,,964,3,《པེ་》《སྣར་》,བཟློག,,,,,
,,965,4,《པེ་》,མ།,,,,,
,1023,966,1,《པེ་》,གདག,,,,,
,,967,2,《པེ་》《སྣར་》,mན།,,,,,
,,968,3,《པེ་》《སྣར་》,mབ།,,,,,
,,969,4,《པེ་》《སྣར་》,mམེད་པའི།,,,,,
,,970,5,《པེ་》《སྣར་》,ཅི།,,,,,
,,971,6,《པེ་》《སྣར་》,དོགས།,,,,,
,,972,7,《པེ་》《སྣར་》,བརྗོད།,,,,,
,1024,973,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,974,2,《པེ་》,mབྱ་བ་དང་སྒྲུབ་པར།,,,,,
,,975,3,《པེ་》《སྣར་》,ལས། །ལྟོས་པའམ་འོན་ཏེ་འབའ།,,,,,
,,976,4,《པེ་》《སྣར་》,mའདི།,,,,,
,,977,5,《པེ་》,mབྱེ།,,,,,
,,978,6,《པེ་》《སྣར་》,mཉིད།,,,,,
,,979,7,《ཅོ་》,ལས།,,,,,
,1025,980,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,981,2,《སྣར་》,བས།,,,,,
,,982,3,《སྣར་》,སྒྲུབ།,,,,,
,,983,4,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,
,,984,5,《པེ་》《སྣར་》,mབྱ།,,,,,
,,985,6,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,986,7,《པེ་》《སྣར་》,mཉིད།,,,,,
,,987,8,《པེ་》,རྟགས།,,,,,
,,988,9,《པེ་》《སྣར་》,mགཞན་ཡིན་ནོ།,,,,,
,,989,10,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,1026,990,1,《པེ་》《སྣར་》,mལ།,,,,,
,,991,2,《པེ་》《སྣར་》,mབ།,,,,,
,,992,3,《པེ་》《སྣར་》,mཞེ་ན།,,,,,
,,993,4,《པེ་》《སྣར་》,ཡང་།,,,,,
,,994,5,《པེ་》《སྣར་》,ན།,,,,,
,,995,6,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,
,,996,7,《པེ་》《སྣར་》,གྲུབ།,,,,,
,1027,997,1,《པེ་》《སྣར་》,pབ།,,,,,
,,998,2,《པེ་》《སྣར་》,རྟེན།,,,,,
,,999,3,《ཅོ་》,ནི།,,,,,
,1028,1000,1,《པེ་》《སྣར་》,ཞེས།,,,,,
,,1001,2,《པེ་》《སྣར་》,ལས།,,,,,
,,1002,3,《པེ་》《སྣར་》,mཅན།,,,,,
,,1003,4,《པེ་》,འགའ་བ།,《སྣར་》,འགག་པ།,,,
,,1004,5,《པེ་》《སྣར་》,ཁྱད།,,,,,
,1029,1005,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,1006,2,《པེ་》《སྣར་》,pམ།,,,,,
,,1007,3,《པེ་》《སྣར་》,གྱུར་པ།,,,,,
,,1008,4,《སྣར་》,pཉིད།,,,,,
,,1009,5,《པེ་》《སྣར་》,mམི།,,,,,
,1030,1010,1,《པེ་》《སྣར་》,གྱིས།,,,,,
,,1011,2,《པེ་》《སྣར་》,mབ།,,,,,
,,1012,3,《པེ་》《སྣར་》,mམ།,,,,,
,,1013,4,《པེ་》《སྣར་》,mཡོད་པ་ཉིད།,,,,,
,,1014,5,《པེ་》,བར།,,,,,
,,1015,6,《པེ་》,ལྡོག་པ་ན།,《སྣར་》,ལོག་པ་ན།,,,
,1031,1016,1,《པེ་》《སྣར་》,pདེ་ལྟར་གང་གི་ཕྱིར།,,,,,
,,1017,2,《པེ་》《སྣར་》,mབ།,,,,,
,,1018,3,《པེ་》《སྣར་》,དེས།,,,,,
,,1019,4,《སྣར་》,pརོ། །,,,,,
,,1020,5,《པེ་》《སྣར་》,ལ།,,,,,
,,1021,6,《པེ་》《སྣར་》,རྒྱུར།,,,,,
,1032,1022,1,《པེ་》《སྣར་》,mབྱེད་པ་ནི་གགས།,,,,,
,,1023,2,《པེ་》《སྣར་》,ས།,,,,,
,,1024,3,《པེ་》《སྣར་》,ས།,,,,,
,,1025,4,《པེ་》《སྣར་》,pབཞིན།,,,,,
,,1026,5,《པེ་》《སྣར་》,ད།,,,,,
,,1027,6,《སྣར་》,པར།,,,,,
,,1028,7,《པེ་》《སྣར་》,འགྱུར།,,,,,
,1033,1029,1,《པེ་》《སྣར་》,mགྱི།,,,,,
,,1030,2,《པེ་》《སྣར་》,mརྒྱུ་མེད་པ་ཅན་ཉིད་མ་ཡིན་ཏེ།,,,,,
,,1031,3,《པེ་》《སྣར་》,mཔ་ཉིད།,,,,,
,,1032,4,《པེ་》《སྣར་》,མ།,,,,,
,,1033,5,《པེ་》《སྣར་》,ཟད།,,,,,
,,1034,6,《པེ་》,ཏེ།,《སྣར་》,རྟེ།,,,
,1034,1035,1,《པེ་》《སྣར་》,སྲང་།,,,,,
,,1036,2,《པེ་》《སྣར་》,pཔའི།,,,,,
,,1037,3,《པེ་》《སྣར་》,ནས་འཇིག,,,,,
,,1038,4,《པེ་》《སྣར་》,འཇིགས།,,,,,
,,1039,5,《པེ་》《སྣར་》,ཞེས།,,,,,
,,1040,6,《པེ་》《སྣར་》,mཔའི།,,,,,
,,1041,7,《པེ་》《སྣར་》,pམ་ཡིན་པའི་ཕྱིར་དེ་དང་དེ་མ་ཡིན་པའི་ངོ་བོ་ལ་མི་བྱེད་པས་ཅུང་ཞིག་ཀྱང་།,,,,,
,,1042,8,《པེ་》《སྣར་》,པའི།,,,,,
,,1043,9,《པེ་》《སྣར་》,pན།,,,,,
,,1044,10,《པེ་》《སྣར་》,པ།,,,,,
,,1045,11,《པེ་》《སྣར་》,mན།,,,,,
,1035,1046,1,《པེ་》《སྣར་》,དེས།,,,,,
,,1047,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,1048,3,《པེ་》,བྱེད།,,,,,
,,1049,4,《པེ་》《སྣར་》,གི།,,,,,
,,1050,5,《པེ་》《སྣར་》,ན།,,,,,
,1036,1051,1,《པེ་》《སྣར་》,pདེ།,,,,,
,,1052,2,《པེ་》《སྣར་》,ན།,,,,,
,,1053,3,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,1054,4,《པེ་》《སྣར་》,དྲང་།,,,,,
,,1055,5,《སྣར་》,pབ།,,,,,
,1037,1056,1,《པེ་》《སྣར་》,mན།,,,,,
,,1057,2,《པེ་》《སྣར་》,pཔ།,,,,,
,,1058,3,《པེ་》《སྣར་》,གིས།,,,,,
,,1059,4,《པེ་》《སྣར་》,pནི།,,,,,
,,1060,5,《པེ་》,གིས།,,,,,
,1038,1061,1,《པེ་》《སྣར་》,mམི།,,,,,
,,1062,2,《པེ་》,དམ།,,,,,
,,1063,3,《པེ་》《སྣར་》,གྲུབ།,,,,,
,,1064,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,1039,1065,1,《པེ་》《སྣར་》,འགྱུར་བར།,,,,,
,,1066,2,《པེ་》《སྣར་》,ན།,,,,,
,,1067,3,《པེ་》《སྣར་》,pབ།,,,,,
,,1068,4,《པེ་》《སྣར་》,གྱུར་པ།,,,,,
,1040,1069,1,《པེ་》,mཅུང་།,,,,,
,,1070,2,《པེ་》,ནི་མེད།《སྣར་》,ནི་མེད་པ་ཉིད།,,,,
,,1071,3,《སྣར་》,pམེད་པ།,,,,,
,,1072,4,《པེ་》《སྣར་》,mལ།,,,,,
,,1073,5,《པེ་》《སྣར་》,mམི་དམིགས་པ།,,,,,
,,1074,6,《པེ་》《སྣར་》,གྱི།,,,,,
,1041,1075,1,《པེ་》《སྣར་》,mབ།,,,,,
,,1076,2,《པེ་》《སྣར་》,བཟློག,,,,,
,,1077,3,《པེ་》,ཏེ།,,,,,
,,1078,4,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,,1079,5,《སྣར་》,བརྗོད།,,,,,
,,1080,6,《པེ་》《སྣར་》,ཐོགས།,,,,,
,,1081,7,《པེ་》,pསུ།,,,,,
,,1082,8,《པེ་》《སྣར་》,རྟོན།,,,,,
,,1083,9,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,1042,1084,1,《པེ་》《སྣར་》,pལ།,,,,,
,,1085,2,《པེ་》《སྣར་》,mམེད་པ་དང་།,,,,,
,,1086,3,《པེ་》《སྣར་》,mནམ།,,,,,
,,1087,4,《པེ་》《སྣར་》,གིས།,,,,,
,1043,1088,1,《པེ་》《སྣར་》,pདེ།,,,,,
,,1089,2,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,1090,3,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,1091,4,《པེ་》《སྣར་》,པ་ལ།,,,,,
,,1092,5,《པེ་》《སྣར་》,ལ།,,,,,
,,1093,6,《པེ་》《སྣར་》,ཞེས།,,,,,
,1044,1094,1,《པེ་》《སྣར་》,བཟློག,,,,,
,,1095,2,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,1096,3,《པེ་》《སྣར་》,འདི།,,,,,
,,1097,4,《སྣར་》,རྟོགས།,,,,,
,,1098,5,《པེ་》《སྣར་》,སྦྱར།,,,,,
,,1099,6,《པེ་》《སྣར་》,པར།,,,,,
,1045,1100,1,《པེ་》《སྣར་》,པས།,,,,,
,,1101,2,《པེ་》《སྣར་》,pལ།,,,,,
,,1102,3,《པེ་》《སྣར་》,ཡིན།,,,,,
,,1103,4,《པེ་》《སྣར་》,སྡུད།,,,,,
,,1104,5,《པེ་》《སྣར་》,པོའི།,,,,,
,,1105,6,《པེ་》《སྣར་》,བརྟག,,,,,
,1046,1106,1,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,1107,2,《པེ་》《སྣར་》,pལ།,,,,,
,,1108,3,《པེ་》,ཡིས།,,,,,
,,1109,4,《པེ་》《སྣར་》,pབ།,,,,,
,,1110,5,《པེ་》《སྣར་》,mཔ།,,,,,
,,1111,6,《པེ་》《སྣར་》,སྤངས་པའི།,,,,,
,,1112,7,《ཅོ་》,པས།,,,,,
,,1113,8,《པེ་》《སྣར་》,བསླུ།,,,,,
,,1114,9,《པེ་》《སྣར་》,བསླུ།,,,,,
,,1115,10,《པེ་》《སྣར་》,བསླུ།,,,,,
,1047,1116,1,《པེ་》《སྣར་》,བསླུ།,,,,,
,,1117,2,《པེ་》《སྣར་》,དཔོག,,,,,
,,1118,3,《པེ་》《སྣར་》,བསླུ།,,,,,
,,1119,4,《པེ་》《སྣར་》,བསླུ།,,,,,
,,1120,5,《པེ་》《སྣར་》,བསླུའི།,,,,,
,,1121,6,《པེ་》《སྣར་》,mདང་།,,,,,
,,1122,7,《པེ་》《སྣར་》,བསླུ།,,,,,
,,1123,8,《པེ་》《སྣར་》,པ་ལ་བལྟོས།,,,,,
,,1124,9,《པེ་》《སྣར་》,བསླུ།,,,,,
,,1125,10,《པེ་》《སྣར་》,བསླུ།,,,,,
,,1126,11,《པེ་》《སྣར་》,བསླུ།,,,,,
,1048,1127,1,《པེ་》《སྣར་》,བསླུ།,,,,,
,,1128,2,《པེ་》《སྣར་》,ནི།,,,,,
,,1129,3,《པེ་》《སྣར་》,ལོག,,,,,
,,1130,4,《པེ་》《སྣར་》,པས།,,,,,
,,1131,5,《པེ་》《སྣར་》,mཔ།,,,,,
,,1132,6,《པེ་》,ལས།,,,,,
,1049,1133,1,《པེ་》《སྣར་》,པ།,,,,,
,,1134,2,《པེ་》《སྣར་》,གྱིས།,,,,,
,,1135,3,《པེ་》《སྣར་》,pདང་།,,,,,
,,1136,4,《པེ་》《སྣར་》,ཡོད།,,,,,
,,1137,5,《ཅོ་》,mཔ།,,,,,
,,1138,6,《པེ་》《སྣར་》,mའདྲ་བར།,,,,,
,,1139,7,《པེ་》《སྣར་》,pཅི།,,,,,
,,1140,8,《པེ་》《སྣར་》,ཟློགས་ཏེ།,,,,,
,,1141,9,《པེ་》《སྣར་》,ནི།,,,,,
,,1142,10,《པེ་》《སྣར་》,སྒྲ་ཅན།,,,,,
,,1143,11,《པེ་》《སྣར་》,pདང་།,,,,,
,,1144,12,《པེ་》《སྣར་》,mརབ་ཏུ་ཞི་བའི་བདེ་བའི་ཕྱིར་དང་།,,,,,
,1050,1145,1,《པེ་》《སྣར་》,ལས་བྱུང་བ་ཡང་རྒྱུ།,,,,,
,,1146,2,《ཅོ་》,པར།,,,,,
,,1147,3,《པེ་》《སྣར་》,པའི།,,,,,
,,1148,4,《པེ་》《སྣར་》,འཇིགས།,,,,,
,,1149,5,《པེ་》《སྣར་》,མ་རིག,,,,,
,,1150,6,《པེ་》《སྣར་》,བ།,,,,,
,,1151,7,《པེ་》《སྣར་》,པར་སྐྱེད་པར།,,,,,
,,1152,8,《པེ་》《སྣར་》,mཔ།,,,,,
,,1153,9,《པེ་》,དང་།,,,,,
,1051,1154,1,《པེ་》《སྣར་》,mབརྟེན་པ།,,,,,
,,1155,2,《པེ་》《སྣར་》,mདེ།,,,,,
,,1156,3,《པེ་》《སྣར་》,བུ།,,,,,
,1052,1157,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1158,2,《པེ་》,བརྟར།,,,,,
,,1159,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,1160,4,《པེ་》,pམ།,,,,,
,,1161,5,《པེ་》,བུ།,,,,,
,,1162,6,《པེ་》,བརྟར།,,,,,
,,1163,7,《པེ་》《སྣར་》,pལ།,,,,,
,,1164,8,《པེ་》《སྣར་》,mབྱས།,,,,,
,,1165,9,《པེ་》《སྣར་》,བྱེད།,,,,,
,,1166,10,《པེ་》《སྣར་》,དེས།,,,,,
,,1167,11,《པེ་》《སྣར་》,ལྟར།,,,,,
,1053,1168,1,《པེ་》《སྣར་》,mསྒྲ།,,,,,
,,1169,2,《པེ་》《སྣར་》,mདེ།,,,,,
,,1170,3,《པེ་》《སྣར་》,mན།,,,,,
,,1171,4,《པེ་》《སྣར་》,རྟོག,,,,,
,,1172,5,《སྣར་》,མིན།,,,,,
,,1173,6,《པེ་》《སྣར་》,pདེ།,,,,,
,,1174,7,《པེ་》《སྣར་》,པ་བླ།,,,,,
,,1175,8,《པེ་》《སྣར་》,pཉིད།,,,,,
,,1176,9,《པེ་》《སྣར་》,སྒྲ།,,,,,
,1054,1177,1,《པེ་》《སྣར་》,སྟོན།,,,,,
,,1178,2,《པེ་》《སྣར་》,pདང་།,,,,,
,,1179,3,《པེ་》《སྣར་》,pདེ།,,,,,
,,1180,4,《པེ་》《སྣར་》,mརོ།,,,,,
,,1181,5,《པེ་》《སྣར་》,mབྱ་བ་དང་། སྒྲུབ་པར།,,,,,
,,1182,6,《པེ་》《སྣར་》,mཔ་ཉིད་བརྡ་བྱེད།,,,,,
,,1183,7,《པེ་》《སྣར་》,བུས།,,,,,
,,1184,8,《པེ་》《སྣར་》,ལས།,,,,,
,1055,1185,1,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,
,,1186,2,《པེ་》《སྣར་》,བསླུ།,,,,,
,,1187,3,《པེ་》《སྣར་》,pཅན།,,,,,
,,1188,4,《པེ་》《སྣར་》,mདེ་ལ།,,,,,
,,1189,5,《པེ་》《སྣར་》,mབྱེད་པར།,,,,,
,,1190,6,《པེ་》《སྣར་》,བུའི།,,,,,
,,1191,7,《པེ་》《སྣར་》,པས།,,,,,
,1056,1192,1,《པེ་》《སྣར་》,དྲང་།,,,,,
,,1193,2,《ཅོ་》,pལ།,,,,,
,,1194,3,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,1195,4,《པེ་》《སྣར་》,འདོད།,,,,,
,,1196,5,《པེ་》《སྣར་》,ཡང་།,,,,,
,,1197,6,《པེ་》《སྣར་》,གིས།,,,,,
,,1198,7,《པེ་》《སྣར་》,pཡིན་པའི་ཕྱིར།,,,,,
,,1199,8,《པེ་》《སྣར་》,pཔ།,,,,,
,,1200,9,《པེ་》《སྣར་》,ཡིད།,,,,,
,1057,1201,1,《པེ་》《སྣར་》,འགྱུར།,,,,,
,,1202,2,《ཅོ་》,དང་།,,,,,
,,1203,3,《པེ་》《སྣར་》,སྐྱེད་པར།,,,,,
,,1204,4,《པེ་》《སྣར་》,mན།,,,,,
,1058,1205,1,《པེ་》《སྣར་》,དེ།,,,,,
,,1206,2,《པེ་》《སྣར་》,pདང་།,,,,,
,,1207,3,《པེ་》《སྣར་》,པར།,,,,,
,,1208,4,《པེ་》《སྣར་》,བརྟེན།,,,,,
,,1209,5,《པེ་》,mནུས་པ་བྱེད་པ་…...འགྱུར་བའི་ཕྱིར་རོ།། ,《སྣར་》,ནུས་པ་བྱེད་པ་ཡང་སྐྱེད་པར་བྱེད་པར་ཉིད་ཡིན་པའི་ཕྱིར་ཏེ། ད་ནི་དེའི་བདག་ཉིད་ཅན་ཉིད་ཡིན་པའི་ཕྱིར་རོ། །དོན་གཞན་ཉིད་ཡིན་ན་ནི་དངོས་པོ་ལ་ཕན་འདོགས་པར་བྱེད་པ་མ་ཡིན་པར་ཐལ་བར་འགྱུར་བའི་ཕྱིར་རོ།།,,,
,1059,1210,1,《པེ་》《སྣར་》,ན།,,,,,
,,1211,2,《པེ་》《སྣར་》,pཔ།,,,,,
,,1212,3,《པེ་》《སྣར་》,བརྟེན།,,,,,
,1060,1213,1,《པེ་》《སྣར་》,རྟགས་མ།,,,,,
,,1214,2,《པེ་》《སྣར་》,mཅན།,,,,,
,,1215,3,《པེ་》《སྣར་》,mད།,,,,,
,,1216,4,《པེ་》《སྣར་》,པར།,,,,,
,1061,1217,1,《པེ་》《སྣར་》,རྟོགས།,,,,,
,,1218,2,《སྣར་》,mལ།,,,,,
,,1219,3,《པེ་》《སྣར་》,mརོ།,,,,,
,,1220,4,《པེ་》《སྣར་》,བར།,,,,,
,,1221,5,《པེ་》《སྣར་》,pཉིད།,,,,,
,1062,1222,1,《པེ་》《སྣར་》,pམ།,,,,,
,,1223,2,《པེ་》《སྣར་》,འགོགས།,,,,,
,,1224,3,《པེ་》《སྣར་》,པའི།,,,,,
,,1225,4,《པེ་》《སྣར་》,mགྱི།,,,,,
,,1226,5,《པེ་》《སྣར་》,རིག་པར།,,,,,
,1063,1227,1,《པེ་》,དྲང་བའི།,,,,,
,,1228,2,《པེ་》《སྣར་》,ཡང་།,,,,,
,,1229,3,《པེ་》《སྣར་》,pཅན།,,,,,
,,1230,4,《པེ་》《སྣར་》,pདེ་ལྟར་ན་འབྲེལ་པ་མ་ཡིན་ནོ།།,,,,,
,,1231,5,《པེ་》《སྣར་》,འདྲན།,,,,,
,,1232,6,《པེ་》,བུ།,,,,,
,,1233,7,《པེ་》《སྣར་》,བརྗོད་དེ་བྱེད་པ།,《ཅོ་》,འདོད་དོ། །བྱེད།,,,
,1064,1234,1,《པེ་》《སྣར་》,mདེ།,,,,,
,,1235,2,《པེ་》《སྣར་》,pཅན།,,,,,
,,1236,3,《པེ་》《སྣར་》,mམ།,,,,,
,,1237,4,《པེ་》《སྣར་》,mདེ།,,,,,
,,1238,5,《པེ་》《སྣར་》,mཔར།,,,,,
,,1239,6,《སྣར་》,mབ།,,,,,
,,1240,7,《པེ་》《སྣར་》,mན།,,,,,
,,1241,8,《པེ་》《སྣར་》,pཔའམ།,,,,,
,1065,1242,1,《པེ་》《སྣར་》,ཡན་ལག,,,,,
,,1243,2,《པེ་》《སྣར་》,རྗོད།,,,,,
,,1244,3,《པེ་》《སྣར་》,ཡིན།,,,,,
,,1245,4,《པེ་》《སྣར་》,པར།,,,,,
,,1246,5,《པེ་》《སྣར་》,མ་དཔོག །ད།,,,,,
,,1247,6,《པེ་》《སྣར་》,རིགས།,,,,,
,1066,1248,1,《པེ་》《སྣར་》,mནི་ད།,,,,,
,,1249,2,《པེ་》《སྣར་》,pརོ།།,,,,,
,,1250,3,《པེ་》《སྣར་》,pའདོད་པ་དག་གི།,,,,,
,,1251,4,《པེ་》《སྣར་》,ན།,,,,,
,,1252,5,《པེ་》《སྣར་》,འགྲོན།,,,,,
,,1253,6,《པེ་》《སྣར་》,འགྲོན།,,,,,
,,1254,7,《པེ་》《སྣར་》,གྱི།,,,,,
,,1255,8,《པེ་》《སྣར་》,འགྲོན།,,,,,
,1067,1256,1,《པེ་》《སྣར་》,mབྱ་བ་དང་གནོད་པར།,,,,,
,,1257,2,《པེ་》《སྣར་》,པར།,,,,,
,,1258,3,《པེ་》《སྣར་》,འགྲོན།,,,,,
,,1259,4,《པེ་》《སྣར་》,mགཉིས།,,,,,
,,1260,5,《པེ་》《སྣར་》,སྤྱིའི།,,,,,
